Common_Name,SMILES,MorganFingerprint,Predicted_Prob,Predicted_Activity
Meglutol,CC(O)(CC(=O)O)CC(=O)O,[0 0 0 ... 0 0 0],0.04409435,0
tert-butanol,CC(C)(C)O,[0 0 0 ... 0 0 0],0.04409435,0
Acetone Cyanohydrin,CC(C)(O)C#N,[0 0 0 ... 0 0 0],0.04409435,0
Rilematovir,CS(=O)(=O)CCCn1c(Cn2c(=O)n(CC(F)(F)F)c3ccncc32)cc2cc(Cl)ccc21,[0 0 0 ... 0 0 0],0.04403861,0
Fluprednidene acetate,C=C1C[C@H]2[C@@H]3CCC4=CC(=O)C=C[C@]4(C)[C@@]3(F)[C@@H](O)C[C@]2(C)[C@@]1(O)C(=O)COC(C)=O,[0 0 0 ... 0 0 0],0.04401513,0
D-Lysine,NCCCC[C@@H](N)C(=O)O,[0 1 0 ... 0 0 0],0.04401475,0
Lysine,NCCCC[C@H](N)C(=O)O,[0 1 0 ... 0 0 0],0.04401475,0
2-Amino-3-Oxo-4-Sulfo-Butyric Acid,N[C@H](C(=O)O)[C@@H](O)OS(=O)(=O)O,[0 1 0 ... 0 0 0],0.044001285,0
D-pantetheine 4'-phosphate,CC(C)(COP(=O)(O)O)[C@@H](O)C(=O)NCCC(=O)NCCS,[0 1 0 ... 0 0 0],0.04397494,0
Uridine triacetate,CC(=O)OC[C@H]1O[C@@H](n2ccc(=O)[nH]c2=O)[C@H](OC(C)=O)[C@@H]1OC(C)=O,[0 0 0 ... 0 0 0],0.04388124,0
Amifostine,NCCCNCCSP(=O)(O)O,[0 0 0 ... 0 1 0],0.04385628,0
4-methylthio-2-oxobutanoic acid,CSCCC(=O)C(=O)O,[0 0 0 ... 0 0 0],0.043816652,0
Glycochenodeoxycholic Acid,C[C@H](CCC(=O)NCC(=O)O)[C@H]1CC[C@H]2[C@@H]3[C@H](O)C[C@@H]4C[C@H](O)CC[C@]4(C)[C@H]3CC[C@]12C,[0 1 0 ... 0 0 0],0.043809317,0
PF-05180999,Cc1nc(-c2cnn(C)c2-c2ccc(C(F)(F)F)cn2)c2c(N3CCC3)ncnn12,[0 1 0 ... 0 0 0],0.04380013,0
Dimethylallyl S-Thiolodiphosphate,CC(C)CCS[P@@](=O)(O)OP(=O)(O)O,[0 1 0 ... 0 0 0],0.043798063,0
Risedronic acid,O=P(O)(O)C(O)(Cc1cccnc1)P(=O)(O)O,[0 0 0 ... 0 0 0],0.04370702,0
Vanzacaftor,CC1(C)C[C@@H]2CCCNc3cccc(n3)S(=O)(=O)NC(=O)c3ccc(-n4ccc(OCCC5C6(CC6)C56CC6)n4)nc3N1C2,[0 0 0 ... 0 0 0],0.04368835,0
"5,6-DIPHENYL-N-(2-PIPERAZIN-1-YLETHYL)FURO[2,3-D]PYRIMIDIN-4-AMINE",c1ccc(-c2oc3ncnc(NCCN4CCNCC4)c3c2-c2ccccc2)cc1,[0 0 0 ... 0 0 0],0.043674834,0
"N-(1-CYANOCYCLOPROPYL)-3-({[(2S)-5-OXOPYRROLIDIN-2-YL]METHYL}SULFONYL)-N~2~-[(1S)-2,2,2-TRIFLUORO-1-(4-FLUOROPHENYL)ETHYL]-L-ALANINAMIDE",N#CC1(NC(=O)[C@H](CS(=O)(=O)C[C@@H]2CCC(=O)N2)N[C@@H](c2ccc(F)cc2)C(F)(F)F)CC1,[0 1 0 ... 0 0 0],0.043651786,0
Radotinib,Cc1cn(-c2cc(NC(=O)c3ccc(C)c(Nc4nccc(-c5cnccn5)n4)c3)cc(C(F)(F)F)c2)cn1,[0 0 0 ... 0 0 0],0.043636873,0
"N-(5-{3,4-difluoro-2-[(2-fluoro-4-iodophenyl)amino]phenyl}-1,3,4-oxadiazol-2-yl)ethane-1,2-diamine",NCCNc1nnc(-c2ccc(F)c(F)c2Nc2ccc(I)cc2F)o1,[0 0 0 ... 0 0 0],0.043611098,0
4-(4-FLUOROBENZYL)PIPERIDINE,Fc1ccc(CC2CCNCC2)cc1,[0 0 0 ... 0 0 0],0.043588422,0
Torasemide,Cc1cccc(Nc2ccncc2S(=O)(=O)NC(=O)NC(C)C)c1,[0 1 0 ... 0 0 0],0.04358564,0
NP-51,N=C(NOCC(O)CN1CCCCC1)c1cccnc1,[0 1 1 ... 0 0 0],0.043578565,0
Alminoprofen,C=C(C)CNc1ccc(C(C)C(=O)O)cc1,[0 1 0 ... 0 1 0],0.04357766,0
Fluphenazine,OCCN1CCN(CCCN2c3ccccc3Sc3ccc(C(F)(F)F)cc32)CC1,[0 0 0 ... 0 0 0],0.043573488,0
Volinanserin,COc1cccc([C@H](O)C2CCN(CCc3ccc(F)cc3)CC2)c1OC,[0 1 0 ... 0 1 0],0.04354439,0
Mirogabalin,CCC1=C[C@@H]2[C@H](C1)C[C@]2(CN)CC(=O)O,[0 0 0 ... 0 0 0],0.043544132,0
TZP-102,CC(C)C[C@H]1NC(=O)[C@@H](C)N(C)C(=O)[C@H](C2CC2)NC[C@@H](C)Oc2ccccc2CC[C@H](C)NC1=O,[0 1 0 ... 0 0 1],0.043505225,0
Emavusertib,Cc1cc(-c2nc(C(=O)Nc3cc4oc(N5CCOCC5)nc4nc3N3CC[C@@H](O)C3)co2)ccn1,[0 0 0 ... 0 0 0],0.043504175,0
2(S)-Amino-6-Boronohexanoic Acid,N[C@@H](CCCC[B-](O)(O)O)C(=O)O,[0 1 0 ... 0 0 0],0.04349204,0
Etripamil,COC(=O)c1cccc(CCN(C)CCC[C@@](C#N)(c2ccc(OC)c(OC)c2)C(C)C)c1,[0 1 0 ... 0 0 0],0.04348649,0
Nona-arginine,N=C(N)NCCC[C@H](NC(=O)[C@H](CCCNC(=N)N)NC(=O)[C@H](CCCNC(=N)N)NC(=O)[C@H](CCCNC(=N)N)NC(=O)[C@H](CCCNC(=N)N)NC(=O)[C@H](CCCNC(=N)N)NC(=O)[C@H](CCCNC(=N)N)NC(=O)[C@H](CCCNC(=N)N)NC(=O)[C@@H](N)CCCNC(=N)N)C(=O)O,[0 1 0 ... 0 0 0],0.04342331,0
Sibofimloc,CC(=O)N1CCC2(CC1)c1cc(C#C[C@H]3O[C@H](CO)[C@@H](O)[C@H](O)[C@@H]3O)ccc1-c1ccc(C#C[C@H]3O[C@H](CO)[C@@H](O)[C@H](O)[C@@H]3O)cc12,[0 0 0 ... 0 0 0],0.043411013,0
Alpelisib,Cc1nc(NC(=O)N2CCC[C@H]2C(N)=O)sc1-c1ccnc(C(C)(C)C(F)(F)F)c1,[0 0 0 ... 0 0 0],0.043405637,0
1-Phenylcyclohexylamine,NC1(c2ccccc2)CCCCC1,[0 0 1 ... 0 0 0],0.04339575,0
Propanidid,CCCOC(=O)Cc1ccc(OCC(=O)N(CC)CC)c(OC)c1,[0 0 0 ... 0 0 0],0.04337949,0
1-[6-(2-CHLORO-4-METHYXYPHENOXY)-HEXYL]-IMIDAZOLE,COc1ccc(OCCCCCCn2ccnc2)c(Cl)c1,[0 0 0 ... 0 0 0],0.043377493,0
L-756423,CC(C)(C)NC(=O)[C@@H]1CN(Cc2cc3ccccc3o2)CCN1C[C@@H](O)C[C@@H](Cc1ccccc1)C(=O)NC1c2ccccc2C[C@H]1O,[0 1 0 ... 0 0 0],0.043360054,0
Bamifylline,CCN(CCO)CCn1c(Cc2ccccc2)nc2c1c(=O)n(C)c(=O)n2C,[1 0 0 ... 0 0 0],0.04331469,0
Naquotinib,C=CC(=O)N1CC[C@@H](Oc2nc(Nc3ccc(N4CCC(N5CCN(C)CC5)CC4)cc3)c(C(N)=O)nc2CC)C1,[0 0 0 ... 0 0 0],0.043289594,0
Benzylsulfonic acid,O=S(=O)(O)Cc1ccccc1,[0 0 0 ... 0 0 0],0.043276504,0
Diacetyl benzoyl lathyrol,C=C1CC[C@H]2[C@@H](/C=C(\C)C(=O)[C@@]3(OC(C)=O)C[C@H](C)[C@H](OC(=O)c4ccccc4)[C@@H]3[C@H]1OC(C)=O)C2(C)C,[0 0 0 ... 0 0 0],0.04325133,0
4-Imino-5-methidyl-2-trifluoromethylpyrimidine,C=C1C=NC(C(F)(F)F)=NC1=N,[0 0 0 ... 0 0 0],0.043200586,0
Pindolol,CC(C)NCC(O)COc1cccc2[nH]ccc12,[0 1 1 ... 0 0 0],0.04318892,0
Aluminum subacetate,CC(=O)[O][Al]([OH])[O]C(C)=O,[0 0 0 ... 0 0 0],0.043150533,0
Hexatantalum Dodecabromide,Br.Br.Br.Br.Br.Br.Br.Br.Br.Br.Br.[Br-].[Ta+].[Ta].[Ta].[Ta].[Ta].[Ta],[0 0 0 ... 0 0 0],0.043126527,0
NS-2359,COC[C@@H]1[C@@H](c2ccc(Cl)c(Cl)c2)C[C@@H]2CC[C@H]1N2C,[0 1 0 ... 0 0 0],0.04307865,0
Ractopamine,CC(CCc1ccc(O)cc1)NCC(O)c1ccc(O)cc1,[0 1 0 ... 0 0 0],0.043065637,0
Ethanesulfonic acid,CCS(=O)(=O)O,[0 0 0 ... 0 0 0],0.043059625,0
Grepafloxacin,Cc1c(F)c(N2CCNC(C)C2)cc2c1c(=O)c(C(=O)O)cn2C1CC1,[0 0 0 ... 0 0 0],0.04302487,0
Acetylene,C#C,[0 0 0 ... 0 0 0],0.043014005,0
AZD-7268,CN(CCO)C(=O)c1ccc(C(=C2CCN(Cc3cscn3)CC2)c2cccc3cccnc23)cc1,[0 0 0 ... 0 0 0],0.04300815,0
Benzophenone,O=C(c1ccccc1)c1ccccc1,[0 0 0 ... 0 0 0],0.042995412,0
Iopofosine I-124,C[N+](C)(C)CCOP(=O)([O-])OCCCCCCCCCCCCCCCCCCc1ccc([124I])cc1,[0 0 0 ... 0 0 0],0.04293942,0
N2-[(Benzyloxy)carbonyl]-N-[(3R)-1-{N-[(benzyloxy)carbonyl]-L-leucyl}-4-oxo-3-pyrrolidinyl]-L-leucinamide,CC(C)C[C@H](NC(=O)OCc1ccccc1)C(=O)N[C@@H]1CN(C(=O)[C@H](CC(C)C)NC(=O)OCc2ccccc2)CC1=O,[0 1 0 ... 0 0 0],0.042936325,0
Dimethyl carbate,COC(=O)[C@@H]1[C@H](C(=O)OC)[C@@H]2C=C[C@H]1C2,[0 0 0 ... 0 0 0],0.042921934,0
Cefapirin,CC(=O)OCC1=C(C(=O)O)N2C(=O)[C@@H](NC(=O)CSc3ccncc3)[C@H]2SC1,[0 0 0 ... 0 0 0],0.042888567,0
Rimantadine,CC(N)C12CC3CC(CC(C3)C1)C2,[0 1 0 ... 0 0 0],0.04286843,0
3-Nitrophenylboronic Acid,O=[N+]([O-])c1cccc(B(O)O)c1,[0 0 0 ... 0 0 0],0.042847715,0
"1-(3,5-DICHLOROPHENYL)-5-METHYL-1H-1,2,4-TRIAZOLE-3-CARBOXYLIC ACID",Cc1nc(C(=O)O)nn1-c1cc(Cl)cc(Cl)c1,[0 0 0 ... 0 0 0],0.042818293,0
Sodium lauryl sulfoacetate,CCCCCCCCCCCCOC(=O)CS(=O)(=O)[O-].[Na+],[0 0 0 ... 0 0 0],0.042817477,0
GW-274150,CC(=N)NCCSCC[C@H](N)C(=O)O,[0 1 0 ... 1 0 0],0.042814955,0
"S-{2-[(2-chloro-4-sulfamoylphenyl)amino]-2-oxoethyl} 6-methyl-3,4-dihydroquinoline-1(2H)-carbothioate",Cc1ccc2c(c1)CCCN2C(=O)SCC(=O)Nc1ccc(S(N)(=O)=O)cc1Cl,[0 0 0 ... 0 0 0],0.042810645,0
Iopodic acid,CN(C)C=Nc1c(I)cc(I)c(CCC(=O)O)c1I,[0 0 0 ... 0 0 0],0.04281048,0
6-Hydroxy-6-Methyl-Heptan-3-One,CCC(=O)CCC(C)(C)O,[0 0 0 ... 0 0 0],0.04279646,0
Betazole,NCCc1ccn[nH]1,[0 0 0 ... 0 0 0],0.04277492,0
Famprofazone,CC(C)c1c(CN(C)C(C)Cc2ccccc2)n(C)n(-c2ccccc2)c1=O,[0 1 0 ... 0 0 0],0.042759527,0
Etoglucid,C(COCCOCC1CO1)OCCOCC1CO1,[0 0 0 ... 0 0 0],0.04275021,0
6-MORPHOLIN-4-YL-9H-PURINE,c1nc(N2CCOCC2)c2nc[nH]c2n1,[0 0 0 ... 0 0 0],0.042723387,0
Obeticholic acid,CC[C@H]1[C@@H](O)[C@@H]2[C@H](CC[C@]3(C)[C@@H]([C@H](C)CCC(=O)O)CC[C@@H]23)[C@@]2(C)CC[C@@H](O)C[C@@H]12,[0 1 0 ... 0 0 0],0.042713452,0
Disulfiram,CCN(CC)C(=S)SSC(=S)N(CC)CC,[0 0 0 ... 0 0 0],0.042704057,0
FR230513,NC(=O)c1cn([C@@H](CO)CCc2cccc3ccccc23)cn1,[0 1 1 ... 0 0 0],0.042651642,0
Potassium,[KH],[0 0 0 ... 0 0 0],0.042576596,0
"4-bromo-2-{[(3R,5S)-3,5-dimethylpiperidin-1-yl]carbonyl}aniline",C[C@@H]1C[C@H](C)CN(C(=O)c2cc(Br)ccc2N)C1,[0 0 0 ... 0 0 0],0.04255693,0
Bromothalonil,N#CCCC(Br)(C#N)CBr,[0 0 0 ... 0 0 0],0.042539366,0
Heptabarbital,CCC1(C2=CCCCCC2)C(=O)NC(=O)NC1=O,[0 0 1 ... 0 0 0],0.04252071,0
Cyclobarbital,CCC1(C2=CCCCC2)C(=O)NC(=O)NC1=O,[0 0 0 ... 0 0 0],0.04252071,0
Livoletide,CC(C)[C@@H]1NC(=O)[C@H](CCCNC(=N)N)NC(=O)[C@H](CCC(N)=O)NC(=O)[C@H](Cc2cnc[nH]2)NC(=O)[C@H](CCC(=O)O)NC(=O)[C@@H]2CCCN2C(=O)[C@H](CO)NC(=O)[C@H](CCC(N)=O)NC1=O,[0 1 0 ... 0 0 0],0.042518135,0
Glycerol Tribenzoate,O=C(OCC(COC(=O)c1ccccc1)OC(=O)c1ccccc1)c1ccccc1,[0 1 0 ... 0 0 0],0.04250416,0
Vindesine,CC[C@]1(O)C[C@@H]2CN(CCc3c([nH]c4ccccc34)[C@@](C(=O)OC)(c3cc4c(cc3OC)N(C)[C@H]3[C@@](O)(C(N)=O)[C@H](O)[C@]5(CC)C=CCN6CC[C@]43[C@@H]65)C2)C1,[1 0 0 ... 0 0 0],0.042398166,0
Sulfur dioxide,O=S=O,[0 0 0 ... 0 0 0],0.042337842,0
SB-743921,Cc1ccc(C(=O)N(CCCN)[C@@H](c2oc3cc(Cl)ccc3c(=O)c2Cc2ccccc2)C(C)C)cc1,[0 1 0 ... 0 0 0],0.04233699,0
Y-27632,C[C@@H](N)[C@H]1CC[C@H](C(=O)Nc2ccncc2)CC1,[0 1 0 ... 0 0 0],0.042322967,0
"4-(6-{[(1R)-1-(hydroxymethyl)propyl]amino}imidazo[1,2-b]pyridazin-3-yl)benzoic acid",CC[C@H](CO)Nc1ccc2ncc(-c3ccc(C(=O)O)cc3)n2n1,[0 1 0 ... 0 0 0],0.042318426,0
Thiazinam,CC(CN1c2ccccc2Sc2ccccc21)[N+](C)(C)C,[0 1 0 ... 0 0 0],0.04226736,0
1-Guanidinium-7-Aminoheptane,NCCCCCCCNC(N)N,[0 1 0 ... 0 0 0],0.04223986,0
Oxaloacetate Ion,O=C([O-])CC(=O)C(=O)O,[0 0 0 ... 0 0 0],0.04223146,0
Eslicarbazepine acetate,CC(=O)O[C@H]1Cc2ccccc2N(C(N)=O)c2ccccc21,[0 0 0 ... 0 0 0],0.042188115,0
Avasopasem,c1cc2nc(c1)CN[C@H]1CCCC[C@@H]1NCCN[C@H]1CCCC[C@@H]1NC2,[0 0 0 ... 0 0 0],0.04217404,0
Narlaprevir,CCCCC(NC(=O)C1[C@@H]2[C@H](CN1C(=O)C(NC(=O)NC1(CS(=O)(=O)C(C)(C)C)CCCCC1)C(C)(C)C)C2(C)C)C(=O)C(=O)NC1CC1,[0 1 1 ... 0 0 0],0.04213471,0
BQ-788,CCCC[C@@H](NC(=O)[C@@H](Cc1cn(C(=O)OC)c2ccccc12)NC(=O)[C@H](CC(C)(C)C)NC(=O)N1[C@H](C)CCC[C@@H]1C)C(=O)[O-].[Na+],[0 1 0 ... 0 0 0],0.042129166,0
Terodiline,CC(CC(c1ccccc1)c1ccccc1)NC(C)(C)C,[0 1 0 ... 0 0 0],0.042101685,0
4-Hydroxybutan-1-Aminium,[NH3+]CCCCO,[0 0 0 ... 0 0 0],0.042054377,0
12-Bromo-1-dodecanol,OCCCCCCCCCCCCBr,[0 0 0 ... 0 0 0],0.041987933,0
6-Bromo-1-hexanol,OCCCCCCBr,[0 0 0 ... 0 0 0],0.041987933,0
5-phenylpentanoic acid,O=C(O)CCCCc1ccccc1,[0 0 0 ... 0 0 0],0.041980848,0
Omigapil,C#CCN(C)CC1=Cc2ccccc2Oc2ccccc21,[0 0 0 ... 0 0 0],0.04197562,0
LY-294002,O=c1cc(N2CCOCC2)oc2c(-c3ccccc3)cccc12,[0 0 0 ... 0 0 0],0.041939795,0
1-hydroxy-2-isopropylguanidine,CC(C)/N=C(\N)NO,[0 1 0 ... 0 0 0],0.04189649,0
Calcium,[Ca],[0 0 0 ... 0 0 0],0.04186455,0
Tetramethylammonium,C[N+](C)(C)C,[0 0 0 ... 0 0 0],0.04186455,0
"(11S)-8-CHLORO-11-[1-(METHYLSULFONYL)PIPERIDIN-4-YL]-6-PIPERAZIN-1-YL-11H-BENZO[5,6]CYCLOHEPTA[1,2-B]PYRIDINE",CS(=O)(=O)N1CCC([C@H]2c3ccc(Cl)cc3C(N3CCNCC3)=Cc3cccnc32)CC1,[0 0 0 ... 0 0 0],0.04186027,0
Arhalofenate,CC(=O)NCCOC(=O)[C@H](Oc1cccc(C(F)(F)F)c1)c1ccc(Cl)cc1,[0 1 0 ... 0 0 0],0.041849073,0
N-ALLYL-5-AMIDINOAMINOOXY-PROPYLOXY-3-CHLORO-N-CYCLOPENTYLBENZAMIDE,C=CCN(C(=O)c1cc(Cl)cc(OCCCONC(=N)N)c1)C1CCCC1,[0 0 0 ... 0 0 0],0.041840795,0
Tirasemtiv,C#Cc1cnc2[nH]c(=O)n(C(CC)CC)c2n1,[0 1 0 ... 0 0 0],0.041815538,0
"(4aS)-5-[(2,4-diaminopteridin-6-yl)methyl]-4a,5-dihydro-2H-dibenzo[b,f]azepin-8-ol",Nc1nc(N)c2nc(CN3c4ccc(O)cc4C=CC4=CCC=C[C@@H]43)cnc2n1,[0 0 0 ... 0 0 0],0.041756514,0
Metyrapone,CC(C)(C(=O)c1cccnc1)c1cccnc1,[0 0 0 ... 0 0 0],0.041744772,0
Thalidomide,O=C1CCC(N2C(=O)c3ccccc3C2=O)C(=O)N1,[0 0 0 ... 0 0 0],0.04169733,0
NALPHA-[(BENZYLOXY)CARBONYL]-N-[(1R)-4-HYDROXY-1-METHYL-2-OXOBUTYL]-L-PHENYLALANINAMIDE,C[C@@H](NC(=O)[C@H](Cc1ccccc1)NC(=O)OCc1ccccc1)C(=O)CCO,[0 1 0 ... 0 0 0],0.041694798,0
Aspartate beryllium trifluoride,N[C@@H](CC(=O)[O][Be-2]([F])([F])[F])C(=O)O,[0 1 0 ... 0 0 0],0.041655377,0
Clotrimazole,Clc1ccccc1C(c1ccccc1)(c1ccccc1)n1ccnc1,[0 0 0 ... 0 0 0],0.041641537,0
8-Bromo-Adenosine-5'-Monophosphate,Nc1ncnc2c1nc(Br)n2[C@@H]1O[C@H](COP(=O)(O)O)[C@@H](O)[C@H]1O,[0 0 0 ... 0 0 0],0.04163407,0
Piboserod,CCCCN1CCC(CNC(=O)c2c3n(c4ccccc24)CCCO3)CC1,[0 0 0 ... 0 0 0],0.041594915,0
R-azabisabolene,CC(C)=CCC[N@H+](C)[C@@H]1CC=C(C)CC1,[0 0 0 ... 0 0 0],0.04156792,0
S-azabisabolene,CC(C)=CCC[N@@H+](C)[C@H]1CC=C(C)CC1,[0 0 0 ... 0 0 0],0.04156792,0
Nitroglycerin,O=[N+]([O-])OCC(CO[N+](=O)[O-])O[N+](=O)[O-],[0 1 0 ... 0 0 0],0.041565508,0
Para-Bromobenzyl Alcohol,OCc1ccc(Br)cc1,[0 0 0 ... 0 0 0],0.04154323,0
Sulfamoxole,Cc1nc(NS(=O)(=O)c2ccc(N)cc2)oc1C,[0 0 0 ... 0 0 0],0.041499715,0
N-(biphenyl-4-ylsulfonyl)-D-leucine,CC(C)C[C@@H](NS(=O)(=O)c1ccc(-c2ccccc2)cc1)C(=O)O,[0 1 0 ... 0 0 0],0.041485846,0
Oxaprotiline,CNCC(O)CC12CCC(c3ccccc31)c1ccccc12,[0 1 0 ... 0 0 0],0.041468102,0
CVT-6883,CCCn1c(=O)c2[nH]c(-c3cnn(Cc4cccc(C(F)(F)F)c4)c3)nc2n(CC)c1=O,[0 0 0 ... 0 0 0],0.041463193,0
N-{3-METHYL-5-[2-(PYRIDIN-4-YLAMINO)-ETHOXY]-PHENYL}-BENZENESULFONAMIDE,Cc1cc(NS(=O)(=O)c2ccccc2)cc(OCCNc2cc[nH+]cc2)c1,[0 0 0 ... 0 0 0],0.041453697,0
Methionine sulfoximine,CS(=N)(=O)CC[C@H](N)C(=O)O,[0 1 0 ... 0 0 0],0.041442946,0
N-Acetyl-L-Citrulline,CC(=O)N[C@@H](CCCNC(N)=O)C(=O)O,[0 1 0 ... 0 0 0],0.04144217,0
METHYL(2-ACETOXY-2-(2-CARBOXY-4-AMINO-PHENYL))ACETATE,COC(=O)[C@H](OC(C)=O)c1ccc(N)cc1C(=O)O,[0 1 0 ... 0 0 0],0.041433893,0
Peramivir,CCC(CC)[C@H](NC(C)=O)[C@@H]1[C@H](O)[C@@H](C(=O)O)C[C@H]1NC(=N)N,[1 1 0 ... 0 0 0],0.041431792,0
4-Hydroxytestosterone,C[C@]12CC[C@H]3[C@@H](CCC4=C(O)C(=O)CC[C@@]43C)[C@@H]1CC[C@@H]2O,[0 0 0 ... 0 0 0],0.041428495,0
"[(3R)-7-NITRO-1,2,3,4-TETRAHYDROISOQUINOLIN-3-YL]METHANOL",O=[N+]([O-])c1ccc2c(c1)CN[C@@H](CO)C2,[0 0 0 ... 0 0 0],0.04142307,0
Azidocillin,CC1(C)S[C@@H]2[C@H](NC(=O)[C@H](N=[N+]=[N-])c3ccccc3)C(=O)N2[C@H]1C(=O)O,[0 1 0 ... 0 0 0],0.04140077,0
Cloxacillin,Cc1onc(-c2ccccc2Cl)c1C(=O)N[C@@H]1C(=O)N2[C@@H]1SC(C)(C)[C@@H]2C(=O)O,[0 0 0 ... 0 0 0],0.04139976,0
Acesulfame,CC1=CC(=O)NS(=O)(=O)O1,[0 0 0 ... 0 0 0],0.041396942,0
Pentafluoropropane,FC(F)CC(F)(F)F,[0 1 0 ... 0 0 0],0.04137217,0
Loxapine,CN1CCN(C2=Nc3ccccc3Oc3ccc(Cl)cc32)CC1,[0 0 0 ... 0 0 0],0.041355226,0
Phenoxybenzamine,CC(COc1ccccc1)N(CCCl)Cc1ccccc1,[0 1 0 ... 0 0 0],0.04135121,0
Metopimazine,CS(=O)(=O)c1ccc2c(c1)N(CCCN1CCC(C(N)=O)CC1)c1ccccc1S2,[0 0 0 ... 0 0 0],0.0413447,0
Propatyl nitrate,CCC(CO[N+](=O)[O-])(CO[N+](=O)[O-])CO[N+](=O)[O-],[0 0 0 ... 0 0 0],0.041339617,0
BMS-986278,CCCN(C)C(=O)OCc1c(-c2ccc(O[C@H]3CCC[C@H](C(=O)O)C3)c(C)n2)nnn1C,[0 1 0 ... 0 0 0],0.04125904,0
Clomocycline,CN(C)[C@@H]1C(O)=C(C(=O)NCO)C(=O)[C@@]2(O)C(O)=C3C(=O)c4c(O)ccc(Cl)c4[C@@](C)(O)[C@H]3C[C@@H]12,[0 0 0 ... 0 0 0],0.04123198,0
Carnosine,NCCC(=O)N[C@@H](Cc1cnc[nH]1)C(=O)O,[0 1 0 ... 0 0 0],0.041228406,0
Escitalopram,CN(C)CCC[C@@]1(c2ccc(F)cc2)OCc2cc(C#N)ccc21,[0 0 0 ... 0 0 0],0.041218728,0
Citalopram,CN(C)CCCC1(c2ccc(F)cc2)OCc2cc(C#N)ccc21,[0 0 0 ... 0 0 0],0.041218728,0
Alpha-Methyl-N-Acetyl-D-Glucosamine,CO[C@@H]1O[C@H](CO)[C@@H](O)[C@H](O)[C@H]1NC(C)=O,[0 0 0 ... 0 0 0],0.041216627,0
Pentamycin,CCCCC[C@@H](O)[C@H]1C(=O)O[C@H](C)[C@@H](O)/C=C/C=C/C=C/C=C/C=C(\C)[C@@H](O)[C@H](O)[C@H](O)C[C@H](O)C[C@H](O)C[C@H](O)C[C@H](O)C[C@@H]1O,[0 1 0 ... 0 0 0],0.041205585,0
Tretamine,C1CN1c1nc(N2CC2)nc(N2CC2)n1,[0 0 0 ... 0 0 0],0.041150186,0
Propyl acetate,CCCOC(C)=O,[0 0 0 ... 0 0 0],0.0411367,0
Edrophonium,CC[N+](C)(C)c1cccc(O)c1,[0 0 0 ... 0 0 0],0.04107692,0
PHA-767491,OC1=NCCc2[nH]c(-c3ccncc3)cc21,[0 0 0 ... 0 0 0],0.041055236,0
Hydroxyaminovaline,CC(C)[C@@H](N)C(=O)NO,[0 1 0 ... 0 1 0],0.04104827,0
Hydroxyethylcysteine,N[C@@H](CSCCO)C(=O)O,[0 1 0 ... 0 0 0],0.04102475,0
S-Acetonylcysteine,CC(=O)CSC[C@H](N)C(=O)O,[0 1 0 ... 0 0 0],0.04102475,0
Carbocisteine,N[C@@H](CSCC(=O)O)C(=O)O,[0 1 0 ... 0 0 0],0.04102475,0
S-sulphocysteine,N[C@@H](CSS(=O)(=O)O)C(=O)O,[0 1 0 ... 0 0 0],0.04102475,0
JNJ-42396302,COCCc1ccc(-c2c(C)nc3c(N4CCOCC4)ccnn23)cn1,[0 0 0 ... 0 0 0],0.04101897,0
Ethylenediamine,NCCN,[0 0 0 ... 0 0 0],0.041015893,0
Acetic acid,CC(=O)O,[0 0 0 ... 0 0 0],0.040999804,0
Acetic acid C-11,C[11C](=O)O,[0 0 0 ... 0 0 0],0.040999804,0
Methenamine,C1N2CN3CN1CN(C2)C3,[0 0 0 ... 0 0 0],0.040956836,0
"3-(4-Amino-2-Tert-Butyl-5-Methyl-Phenylsulfanyl)-6-Cyclopentyl-4-Hydroxy-6-[2-(4-Hydroxy-Phenyl)-Ethyl]-5,6-Dihydro-Pyran-2-One",Cc1cc(SC2=C(O)C[C@@](CCc3ccc(O)cc3)(C3CCCC3)OC2=O)c(C(C)(C)C)cc1N,[0 1 0 ... 0 0 0],0.040915765,0
S-Ethylisothiourea,CCSC(=N)N,[0 0 0 ... 0 0 0],0.040914077,0
Ibrutinib,C=CC(=O)N1CCC[C@@H](n2nc(-c3ccc(Oc4ccccc4)cc3)c3c(N)ncnc32)C1,[0 0 0 ... 0 0 0],0.04089112,0
(2r)-2-{[Formyl(Hydroxy)Amino]Methyl}Hexanoic Acid,CCCC[C@H](CN(O)C=O)C(=O)O,[0 1 0 ... 0 0 0],0.040853187,0
Cyclohexanone,O=C1CCCCC1,[0 0 1 ... 0 0 0],0.040847883,0
DECANE-1-THIOL,CCCCCCCCCCS,[0 0 0 ... 0 0 0],0.04084733,0
(S)-2-METHYL-1-[(4-METHYL-5-ISOQUINOLINE)SULFONYL]-HOMOPIPERAZINE,Cc1cncc2cccc(S(=O)(=O)N3CCCNC[C@@H]3C)c12,[0 0 0 ... 0 0 0],0.04082094,0
Noxytiolin,CNC(=S)NCO,[0 0 0 ... 0 0 0],0.040806185,0
Moclobemide,O=C(NCCN1CCOCC1)c1ccc(Cl)cc1,[0 0 0 ... 0 0 0],0.04078508,0
